ERR10074672	genus	0.0674374757963986	0.0704161194000482	0.60052188651066
ERR10161818	genus	0.840843312868106	0.97670826246942	0.996039262253368
ERR10300512	genus	0.889319082610533	0.966146658933526	0.976742839900075
ERR10305174	genus	0.825953958353532	0.871105148659107	0.994668118253094
ERR10359856	genus	0.930682274335707	0.97430342273715	0.995096609246356
ERR10361812	genus	0.621433735084577	0.685456453265603	0.98719438511499
ERR10390746	genus	0.117043894813021	0.123508602155446	0.625396399811392
ERR10422207	genus	0.843677954194861	0.874650400623679	0.997492207075408
ERR10435774	genus	0.961791192154188	0.997507821356373	0.998906290754748
ERR10440122	genus	0.817408005325789	0.963259827360728	0.998306410435699
ERR10702869	genus	0.901369500430115	0.986660052042334	0.997572225262122
ERR10759922	genus	0.923044531329221	0.978516232426121	0.995226923523113
ERR10890411	genus	0.737502087206681	0.954706762527323	0.998193468184399
ERR10891225	genus	0.94552434467702	0.983956404884694	0.998339463852588
ERR11049760	genus	0.905651445043596	0.971592514999483	0.998179577224121
ERR11209666	genus	0.920632697783151	0.988139990709584	0.997254248787014
ERR7425868	genus	0.898584770324673	0.944808816193895	0.996842559913605
SRR19070098	genus	0.835487210735816	0.972280129715704	0.99663683317158
SRR21002050	genus	0.872726159245238	0.939017158049443	0.997689652443368
SRR21160816	genus	0.632869243293579	0.651142538515708	0.986062495126368
SRR21221814	genus	0.913154871735349	0.969785080341087	0.998363369331743
SRR21232130	genus	0.895629399762721	0.980034328471947	0.992190391692774
SRR21391477	genus	0.721363213395311	0.849621390746211	0.97844148891309
SRR21434628	genus	0.9380625600049	0.973875299148056	0.998174343488408
SRR21472570	genus	0.539454211442762	0.619765386855499	0.971661672184132
SRR21472699	genus	0.837897173712279	0.961052717590005	0.994118024485404
SRR21472777	genus	0.66080141394764	0.790557637946278	0.974595844728845
SRR21472820	genus	0.781773880976124	0.940954228581565	0.980316570676579
SRR21472879	genus	0.650803927730941	0.72041280726557	0.940990285202999
SRR21472983	genus	0.707175035180604	0.836157789499037	0.933821434540058
SRR21536800	genus	0.615647479464138	0.644635493628669	0.978822945921863
SRR21538116	genus	0.861023672046665	0.967134958223393	0.989493617322038
SRR21541429	genus	0.906650372622309	0.966088636095102	0.996922209371047
SRR21595977	genus	0.668474169030939	0.704636116336133	0.981500345133192
SRR21684637	genus	0.859920392334952	0.948306040992624	0.997651426661391
SRR21733551	genus	0.776637954925272	0.874161167927737	0.986390088229773
SRR21745898	genus	0.904262329592506	0.966886276908988	0.99765213365022
SRR22051901	genus	0.801974732727201	0.928918453395994	0.996557945244767
SRR22062739	genus	0.923870346887635	0.963002582092089	0.991488531187979
SRR22096772	genus	0.792885264341957	0.835543241379129	0.995766631870433
SRR22207084	genus	0.947186601018454	0.974579254218304	0.998043149660681
SRR22307691	genus	0.819061572813274	0.919930966274788	0.994994392885131
SRR22536093	genus	0.92775415745528	0.988954990768531	0.99540102841368
SRR22550467	genus	0.782727425857504	0.957906718545714	0.996948581795964
