ERR10074672	genus	0.096822885700583	0.0992874155164667	0.38352641715062
ERR10161818	genus	0.785988668983305	0.860242105991361	0.977054781486679
ERR10300512	genus	0.914680124887395	0.956361437730083	0.972050478617532
ERR10305174	genus	0.860255308147238	0.892323948005696	0.989191029173568
ERR10359856	genus	0.928987180258604	0.960577094354514	0.991422013577084
ERR10361812	genus	0.569298226032725	0.603004285991002	0.952453525083958
ERR10390746	genus	0.154815157991998	0.159298782862599	0.435155992573346
ERR10422207	genus	0.877429791928697	0.896826836181717	0.992773948246528
ERR10435774	genus	0.970155834630647	0.988071501235286	0.995637536225729
ERR10440122	genus	0.849089123741366	0.921904296550298	0.98647790545594
ERR10702869	genus	0.911859556600982	0.971507356608976	0.993363999390669
ERR10759922	genus	0.90829777138226	0.952165685620575	0.989539666035033
ERR10890411	genus	0.798647468469408	0.873308744418186	0.948266217589763
ERR10891225	genus	0.944935395351112	0.972276503192362	0.993681535155181
ERR11049760	genus	0.929367069932133	0.957152595352006	0.993918395531429
ERR11209666	genus	0.921874758097318	0.969407606769236	0.989260173836871
ERR7425868	genus	0.909722732567095	0.934188667269017	0.990018049404424
SRR19070098	genus	0.831468896430516	0.902276350039751	0.983228150659752
SRR21002050	genus	0.890545442200328	0.921495060593996	0.992091130349147
SRR21160816	genus	0.537856637582743	0.547474317713667	0.926591892756026
SRR21221814	genus	0.880085481318884	0.909843434989567	0.983462908849537
SRR21232130	genus	0.901185816628295	0.934891333609131	0.970792782638751
SRR21391477	genus	0.691242363406422	0.733076883158437	0.918182797552357
SRR21434628	genus	0.940401737867978	0.962424827302696	0.988365447758104
SRR21472570	genus	0.515691268585146	0.552918728925039	0.902313136886128
SRR21472699	genus	0.803864409741	0.876573864535236	0.975108555511542
SRR21472777	genus	0.675925053697014	0.736922558395266	0.849528937799381
SRR21472820	genus	0.789856504042096	0.841895363813412	0.904125053393812
SRR21472879	genus	0.586222945042565	0.620031363336381	0.902052774557716
SRR21472983	genus	0.311844488171181	0.344090097207205	0.858739378651089
SRR21536800	genus	0.583425188417976	0.600647534635574	0.908717257251789
SRR21538116	genus	0.844264658545683	0.906529684418527	0.970282151574429
SRR21541429	genus	0.914057386453766	0.940972136895367	0.985320130720148
SRR21595977	genus	0.63187429525557	0.65267186651492	0.951204293133824
SRR21684637	genus	0.863635360664836	0.9146896203902	0.978052806537227
SRR21733551	genus	0.732981364894787	0.783375607257592	0.945738937215656
SRR21745898	genus	0.906511863694697	0.946883956510708	0.989600627360397
SRR22051901	genus	0.618092380919215	0.670953311258012	0.966135811148082
SRR22062739	genus	0.925700348508026	0.952882582898742	0.989034330719334
SRR22096772	genus	0.795723543406632	0.821083825308089	0.989704251629483
SRR22207084	genus	0.932599742032424	0.944022543080661	0.989922837026021
SRR22307691	genus	0.817945141395121	0.870441415661774	0.968470749027773
SRR22536093	genus	0.911228646698375	0.946357370077629	0.979865520878349
SRR22550467	genus	0.79442233118141	0.899484434567553	0.980482811451349
SRR22826819	genus	0.501835740331872	0.861933096595148	0.945928226114397
SRR22839128	genus	0.489324312691962	0.516417437323806	0.774766924270324
SRR22862827	genus	0.845513386899029	0.891855675627704	0.981109870733525
SRR22973785	genus	0.794165008332689	0.839372353586218	0.98179885566163
SRR22980637	genus	0.744496400506319	0.83631927086282	0.990467605435395
SRR22980750	genus	0.353672298975862	0.43793047862594	0.97191115890549
SRR22980906	genus	0.490016624913277	0.556539135019111	0.943883283189839
SRR22981039	genus	0.581462963450899	0.629870202301216	0.854162894337257
SRR22981646	genus	0.849094857123031	0.925680267605758	0.975426454742453
SRR23033313	genus	0.0835000739900706	0.0956460405624045	0.211930479113117
SRR23053888	genus	0.940059123108805	0.969451307346458	0.993913670790453
SRR23080377	genus	0.933734239564338	0.968824788331414	0.988707324602376
SRR23133853	genus	0.851784908035956	0.92208185714454	0.972486501837489
SRR23190414	genus	0.824717802205637	0.871105516825889	0.970453489939924
SRR23269275	genus	0.956110034194558	0.972296255365083	0.99391138203746
SRR23274612	genus	0.788520741781673	0.880907563548116	0.983877576728111
SRR23291419	genus	0.171270308318339	0.176312555374546	0.673417111625132
SRR23320234	genus	0.86727318953088	0.933930624171851	0.985406974555102
SRR23344037	genus	0.899028158619814	0.967685017042641	0.977234317559091
SRR23355009	genus	0.769604996873023	0.805438865069014	0.944314983045917
SRR23373793	genus	0.826505159318592	0.861084729665559	0.954414745077193
SRR23384699	genus	0.615751287412258	0.637245658706673	0.878450885385662
