ERR10089233	genus	0.491770530138174	0.581014529014636	0.694755775056293
ERR10233522	genus	0.185046019309661	0.294143189154385	0.41504232841251
ERR10430216	genus	0.895275356786903	0.9396938906916	0.980427413729756
ERR10431703	genus	0.536095555685024	0.555414941961938	0.923237692930365
ERR10474876	genus	0.569525752012684	0.738112575905535	0.837864762675314
ERR10474890	genus	0.0384092663573549	0.0458331857078968	0.0517756975469185
ERR10474896	genus	0.0106679840585808	0.012943414884248	0.0218831747701931
ERR10474901	genus	0.487481623924269	0.641442495142194	0.772170998607804
ERR10474903	genus	0.289833515272375	0.490036302669063	0.639390883271166
ERR10474905	genus	0.582895414103704	0.6287585911047	0.83473503030988
ERR10474911	genus	0.527657807506609	0.689683111131155	0.85994560975728
ERR10474912	genus	0.816420027413821	0.942817389170446	0.967217678311567
ERR10474919	genus	0.405112110065967	0.522700601742807	0.664133008254267
ERR10502749	genus	0.729584689311701	0.849963166976011	0.94031062291289
ERR10502792	genus	0.187753308792091	0.28529478817097	0.402372552139632
ERR10784662	genus	0.107227581721911	0.152271146881464	0.188505831403563
SRR21315072	genus	0.558756385054405	0.577596229023376	0.720117875639129
SRR21337366	genus	0.806872084227178	0.83527744675044	0.967265711135612
SRR21472643	genus	0.65613977913238	0.708547287461568	0.894798722457794
SRR21472753	genus	0.698029172080735	0.777613836419529	0.879704503190198
SRR21472773	genus	0.723217299787526	0.776279636648298	0.836155474111302
SRR21472787	genus	0.78816098655051	0.870812132054084	0.93088725228819
SRR21472831	genus	0.780831003932345	0.8296960818369	0.922466187970467
SRR21472832	genus	0.270547199350996	0.296316551617484	0.721280301880938
SRR21472852	genus	0.613237469506665	0.728138620303374	0.853410912822187
SRR21473012	genus	0.408193214615396	0.44651416524489	0.769829796386686
SRR21473024	genus	0.195327954398009	0.215015484473676	0.48151828318914
SRR21537771	genus	0.532987943504574	0.677626185764986	0.785654258057341
SRR21617132	genus	0.855310705145221	0.896117357242374	0.94924479501979
SRR21658418	genus	0.912237898294999	0.966241858902102	0.985958819106507
SRR21658429	genus	0.43361064532517	0.524174677349416	0.685846633855357
SRR21721969	genus	0.16235967821888	0.191521613070592	0.254251539902409
SRR21866769	genus	0.623329043536148	0.717395525491295	0.831762018633361
SRR21874856	genus	0.515886867346886	0.594925869044275	0.761301260394315
SRR21922626	genus	0.680492562151835	0.810896281928788	0.90528684779643
SRR21922640	genus	0.640112595671425	0.803917420575169	0.904676432014983
SRR21922670	genus	0.155382241754118	0.255777730647769	0.359448977498577
SRR21922722	genus	0.824677791613953	0.93623257449599	0.973580030134786
SRR21922762	genus	0.336002555809544	0.50070663337106	0.639104114063539
SRR21922795	genus	0.702851110183007	0.846967974541508	0.933105547516851
SRR21922827	genus	0.657034358697916	0.77828186592248	0.893875514182578
SRR22223269	genus	0.917936337262381	0.941232759876017	0.982329605304038
SRR22285489	genus	0.30125812945608	0.573505093731537	0.947366246856588
SRR22395562	genus	0.00587398662513437	0.00595704385327298	0.00668129106512609
SRR22424314	genus	0.92195393487122	0.931630691611298	0.991136102324804
SRR22426788	genus	0.956210170876232	0.98799359408608	0.996877856531334
SRR22533712	genus	0.659602142918283	0.856374099631432	0.916173734412269
SRR22533716	genus	0.87589131187262	0.94523999409797	0.96362487004802
SRR22751338	genus	0.798451461441924	0.855661432004904	0.909951532145907
SRR22751340	genus	0.738898485605076	0.837456900830718	0.893611049834772
SRR22904081	genus	0.626841425006531	0.859540580687061	0.91266408295268
